"UID","SITE_ID","DATE_COL","VISIT_NO","SITESAMP","UNIQUE_ID","DSGN_CYCLE","AG_ECO3","AG_ECO9","EPA_REG","EVAL_CAT","FED_NONFED","FS_EW","HUC2_NM","LAT_DD83","LON_DD83","MAJ_BAS_NM","MIS_BAS_NM","MISS_BASIN","OWN_NARS","PSTL_CODE","STRAH_CAT","URBN_NRS18","USFS","WGT_TP","XCOORD","YCOORD","ACID_COND","ANC_COND","BEDSED_COND","BENT_MMI_COND","CYLSPER_DETECT","CYLSPER_EPA_COND","ENT_1X_STV_COND","FISH_MMI_COND","HG_COND","INSTRMCVR_COND","MICX_DETECT","MICX_EPA_COND","NTL_COND","OE_COND","PTL_COND","RIPDIST_COND","RIPVEG_COND","SAL_COND","SALINITY_CLASS","YEAR","PUBLICATION_DATE"
2013380,"NRS18_MI_10042","08/28/2018","1","Y","NRS_MI-10141","2018-19","PLNLOW","UMW","Region_05","Target_Sampled","Federal","Not_USFS","Great Lakes Region","42.1557089958691","-84.1746178733637","Great Lakes Region","Not Mississippi River Basin","Not_Mississippi_Basin","Non Federal","MI","LargeStreams","Non-Urban","Not_Forest_Service","390.765991019267","968159.603818885","581856.438667109","Good","None","Fair","Good","Detected","At or Below Benchmark","At or Below Benchmark","Good","At or Below Benchmark","Good","Not Detected","At or Below Benchmark","Fair","O/E>=0.9","Good","Moderate","Good","Fair","Freshwater",2018,2022-01-31
2013383,"NRS18_WY_10696","08/28/2018","1","Y","NRS_WY-10519","2018-19","PLNLOW","NPL","Region_08","Target_Sampled","Federal","Not_USFS","Upper Missouri Region","42.9489628318618","-104.207164055368","Missouri Region","Upper Missouri Region","Mississippi_Basin","Non Federal","WY","LargeStreams","Non-Urban","Not_Forest_Service","159.379122334888","-665183.107011892","638955.335276806","Good","None","Poor","Good","Not Detected","At or Below Benchmark","At or Below Benchmark","Good","Not Assessed","Good","Not Detected","At or Below Benchmark","Good","O/E>=0.9","Good","Moderate","Good","Good","Freshwater",2018,2022-01-31
2013384,"NRS18_IN_10053","08/29/2018","1","Y","NRS_IN-10103","2018-19","EHIGH","SAP","Region_05","Target_Sampled","Federal","Not_USFS","Ohio Region","39.1406928381273","-86.5334571429749","Ohio-Tennessee Region","Ohio-Tennessee Region","Mississippi_Basin","Non Federal","IN","SmallStreams","Urban","Not_Forest_Service","1351.90853778212","809336.319098618","224236.415791488","Good","None","Good","Poor","Not Detected","At or Below Benchmark","At or Below Benchmark","Good","Not Assessed","Good","Not Detected","At or Below Benchmark","Poor","O/E<0.8","Fair","High","Good","Fair","Freshwater",2018,2022-01-31
2013386,"NRS18_MI_10032","08/29/2018","1","Y","NRS_MI-10131","2018-19","PLNLOW","UMW","Region_05","Target_Sampled","Federal","Not_USFS","Great Lakes Region","41.8747950013474","-84.7893983968072","Great Lakes Region","Not Mississippi River Basin","Not_Mississippi_Basin","Non Federal","MI","SmallStreams","Non-Urban","Not_Forest_Service","996.913343298005","921765.097250403","544550.561912728","Good","None","Good","Fair","Not Detected","At or Below Benchmark","At or Below Benchmark","Good","Above Benchmark","Good","Not Detected","At or Below Benchmark","Poor","O/E<0.8","Good","Moderate","Good","Fair","Freshwater",2018,2022-01-31
2013387,"NRS18_TX_10077","08/29/2018","1","Y","NRS_TX-10327","2018-19","PLNLOW","SPL","Region_06","Target_Sampled","Federal","Not_USFS","Rio Grande Region","26.3264480089324","-98.7788714655083","Rio Grande-Texas-Gulf Region","Not Mississippi River Basin","Not_Mississippi_Basin","Non Federal","TX","RiversMajor","Non-Urban","Not_Forest_Service","171.03522200672","-279660.981196151","-1239105.71439325","Good","None","Poor","Poor","Detected","At or Below Benchmark","At or Below Benchmark","Not Assessed","At or Below Benchmark","Good","Not Detected","At or Below Benchmark","Fair","O/E<0.8","Good","Low","Good","Fair","Freshwater",2018,2022-01-31
2013388,"NRS18_NY_10002","08/29/2018","1","Y","NRS_NY-10038","2018-19","EHIGH","NAP","Region_02","Target_Sampled","Federal","Not_USFS","Mid-Atlantic Region","42.4229693207937","-75.6321696644591","Mid-Atlantic Region","Not Mississippi River Basin","Not_Mississippi_Basin","Non Federal","NY","RiversOther","Non-Urban","Not_Forest_Service","78.3403697307274","1652726.00000004","729218.199999976","Good","None","Good","Fair","Not Detected","At or Below Benchmark","At or Below Benchmark","Poor","At or Below Benchmark","Good","Not Detected","At or Below Benchmark","Poor","O/E<0.9","Poor","High","Fair","Good","Freshwater",2018,2022-01-31
2013389,"NRS18_MA_10008","08/29/2018","1","Y","NRS_MA-10076","2018-19","EHIGH","NAP","Region_01","Target_Sampled","Federal","Not_USFS","New England Region","42.031989168303","-71.6083009266941","New England Region","Not Mississippi River Basin","Not_Mississippi_Basin","Non Federal","MA","LargeStreams","Urban","Not_Forest_Service","223.725681771621","1983746.00000005","763690.39999998","Good","None","Good","Fair","Detected","At or Below Benchmark","At or Below Benchmark","Poor","At or Below Benchmark","Good","Not Detected","At or Below Benchmark","Poor","OE<0.5","Poor","Moderate","Good","Fair","Freshwater",2018,2022-01-31
2013390,"NRS18_WV_10181","08/29/2018","1","Y","NRS_WV-10080","2018-19","EHIGH","SAP","Region_03","Target_Sampled","Federal","Not_USFS","Ohio Region","39.5594012956421","-79.980952089828","Ohio-Tennessee Region","Ohio-Tennessee Region","Mississippi_Basin","Non Federal","WV","LargeStreams","Non-Urban","Not_Forest_Service","1032.34193463673","1357446.6609032","345498.084135078","Good","None","Good","Fair","Not Detected","At or Below Benchmark","At or Below Benchmark","Good","At or Below Benchmark","Fair","Not Detected","At or Below Benchmark","Poor","O/E<0.8","Good","Moderate","Good","Good","Freshwater",2018,2022-01-31
2013391,"NRS18_NH_10011","08/29/2018","1","Y","NRS_NH-10105","2018-19","EHIGH","NAP","Region_01","Target_Sampled","Federal","Not_USFS","New England Region","44.7129620962533","-71.17269729753","New England Region","Not Mississippi River Basin","Not_Mississippi_Basin","Non Federal","NH","RiversMajor","Non-Urban","Not_Forest_Service","93.2387364938583","1941071.00000006","1061985.99999997","Good","None","Fair","Poor","Not Detected","At or Below Benchmark","Above Benchmark","Poor","At or Below Benchmark","Good","Not Detected","At or Below Benchmark","Good","O/E>=0.9","Good","Moderate","Fair","Good","Freshwater",2018,2022-01-31
2013392,"NRS18_SD_10019","08/28/2018","1","Y","NRS_SD-10378","2018-19","WMTNS","WMT","Region_08","Target_Sampled","Non-Federal","West","Upper Missouri Region","44.0616173272185","-103.69273567837","Missouri Region","Upper Missouri Region","Mississippi_Basin","USFS","SD","LargeStreams","Non-Urban","Forest_Service","204.93559236661","-613541.400000017","759250.299999967","Good","None","Poor","Poor","Not Detected","At or Below Benchmark","At or Below Benchmark","Poor","At or Below Benchmark","Fair","Not Detected","At or Below Benchmark","Good","O/E<0.9","Good","Moderate","Good","Good","Freshwater",2018,2022-01-31
2013393,"NRS18_SD_10035","08/29/2018","1","Y","NRS_SD-10449","2018-19","WMTNS","WMT","Region_08","Target_Sampled","Federal","Not_USFS","Upper Missouri Region","44.2381767307292","-103.368609599447","Missouri Region","Upper Missouri Region","Mississippi_Basin","Non Federal","SD","LargeStreams","Non-Urban","Not_Forest_Service","204.93559236661","-586218.714589437","776826.050265293","Good","None","Fair","Poor","Not Detected","At or Below Benchmark","At or Below Benchmark","Poor","Above Benchmark","Good","Not Detected","At or Below Benchmark","Poor","O/E<0.8","Good","Moderate","Fair","Poor","Freshwater",2018,2022-01-31
2013395,"NRS18_WY_10015","08/29/2018","1","Y","NRS_WY-10337","2018-19","PLNLOW","NPL","Region_08","Target_Sampled","Federal","Not_USFS","Upper Missouri Region","43.9656083164978","-106.171427597571","Missouri Region","Upper Missouri Region","Mississippi_Basin","Non Federal","WY","RiversOther","Non-Urban","Not_Forest_Service","76.4766255479513","-811712.500000023","767178.399999967","Good","None","Poor","Good","Not Detected","At or Below Benchmark","At or Below Benchmark","Fair","Not Assessed","Poor","Not Detected","At or Below Benchmark","Good","O/E<0.8","Poor","Moderate","Fair","Poor","Slightly Saline",2018,2022-01-31
2013396,"NRS18_OK_10920","08/29/2018","1","Y","NRS_OK-10154","2018-19","EHIGH","SAP","Region_06","Target_Sampled","Non-Federal","Not_USFS","Arkansas-Red-White Region","35.4689854378541","-94.9543626947435","Arkansas-White-Red Region","Arkansas-White-Red Region","Mississippi_Basin","FWS","OK","SmallStreams","Non-Urban","Not_Forest_Service","797.48176240696","94068.7500000018","-226983.39999999","Good","None","Good","Poor","Not Detected","At or Below Benchmark","At or Below Benchmark","Fair","Above Benchmark","Good","Detected","At or Below Benchmark","Fair","O/E<0.9","Poor","Low","Good","Good","Freshwater",2018,2022-01-31
2013397,"NRS18_TX_10048","08/30/2018","1","Y","NRS_TX-10298","2018-19","PLNLOW","CPL","Region_06","Target_Sampled","Non-Federal","Not_USFS","Rio Grande Region","26.1050244682949","-98.298390478625","Rio Grande-Texas-Gulf Region","Not Mississippi River Basin","Not_Mississippi_Basin","FWS","TX","RiversMajor","Non-Urban","Not_Forest_Service","277.692164541687","-231904.855248977","-1264716.06699006","Good","None","Good","Poor","Detected","At or Below Benchmark","At or Below Benchmark","Poor","At or Below Benchmark","Good","Not Detected","At or Below Benchmark","Good","O/E<0.8","Good","Moderate","Good","Poor","Freshwater",2018,2022-01-31
2013398,"NRS18_NY_10066","08/30/2018","1","Y","NRS_NY-10175","2018-19","EHIGH","NAP","Region_02","Target_Sampled","Federal","Not_USFS","Mid-Atlantic Region","42.0708603174849","-75.8097400487335","Mid-Atlantic Region","Not Mississippi River Basin","Not_Mississippi_Basin","Non Federal","NY","RiversMajor","Urban","Not_Forest_Service","78.3403697307274","1646838.46064756","687652.778982528","Good","None","Good","Fair","Not Detected","At or Below Benchmark","At or Below Benchmark","Poor","At or Below Benchmark","Fair","Not Detected","At or Below Benchmark","Fair","O/E<0.9","Fair","High","Fair","Good","Freshwater",2018,2022-01-31
2013399,"NRS18_RI_10005","08/30/2018","1","Y","NRS_RI-10038","2018-19","EHIGH","NAP","Region_01","Target_Sampled","Federal","Not_USFS","New England Region","41.4211113005656","-71.7952801487705","New England Region","Not Mississippi River Basin","Not_Mississippi_Basin","Non Federal","RI","LargeStreams","Urban","Not_Forest_Service","20.9420733285674","1986093.00000005","693652.199999987","Good","None","Fair","Fair","Not Detected","At or Below Benchmark","At or Below Benchmark","Poor","Not Assessed","Good","Not Detected","At or Below Benchmark","Poor","O/E<0.8","Poor","Moderate","Good","Good","Freshwater",2018,2022-01-31
2013400,"NRS18_PA_10042","08/28/2018","1","Y","NRS_PA-10123","2018-19","EHIGH","NAP","Region_03","Target_Sampled","Federal","Not_USFS","Ohio Region","41.8907650502532","-79.9930433665799","Ohio-Tennessee Region","Ohio-Tennessee Region","Mississippi_Basin","Non Federal","PA","RiversOther","Non-Urban","Not_Forest_Service","67.1201950914951","1312663.1026471","602717.641451438","Good","None","Good","Good","Not Detected","At or Below Benchmark","At or Below Benchmark","Poor","Not Assessed","Good","Not Detected","At or Below Benchmark","Poor","O/E>=0.9","Poor","Moderate","Fair","Good","Freshwater",2018,2022-01-31
2013401,"NRS18_PA_10014","08/29/2018","1","Y","NRS_PA-10052","2018-19","EHIGH","NAP","Region_03","Target_Sampled","Federal","Not_USFS","Ohio Region","41.0241931669761","-80.1632239859309","Ohio-Tennessee Region","Ohio-Tennessee Region","Mississippi_Basin","Non Federal","PA","RiversOther","Non-Urban","Not_Forest_Service","67.1201950914951","1314926.00000003","504730.59999998","Good","None","Good","Good","Not Detected","At or Below Benchmark","At or Below Benchmark","Poor","Not Assessed","Good","Not Detected","At or Below Benchmark","Poor","O/E>=0.9","Poor","Low","Fair","Fair","Freshwater",2018,2022-01-31
2013405,"NRS18_NE_10013","08/30/2018","1","Y","NRS_NE-10107","2018-19","PLNLOW","TPL","Region_07","Target_Sampled","Federal","Not_USFS","Lower Missouri Region","40.1951810131664","-96.2286146785516","Missouri Region","Lower Missouri Region","Mississippi_Basin","Non Federal","NE","LargeStreams","Non-Urban","Not_Forest_Service","446.147159816599","-19293.35","302082.799999989","Good","None","Good","Fair","Not Detected","At or Below Benchmark","At or Below Benchmark","Fair","Not Assessed","Good","Detected","At or Below Benchmark","Poor","O/E<0.8","Poor","Moderate","Good","Good","Freshwater",2018,2022-01-31
2013407,"NRS18_ID_10080","08/30/2018","1","Y","NRS_ID-10284","2018-19","WMTNS","WMT","Region_10","Target_Sampled","Federal","Not_USFS","Pacific Northwest Region","46.0741300366845","-116.956234224411","Pacific Northwest Region","Not Mississippi River Basin","Not_Mississippi_Basin","Non Federal","ID","RiversMajor","Non-Urban","Not_Forest_Service","137.11492834275","-1610710.00000005","1136616.99999996","Good","None","Good","Poor","Not Detected","At or Below Benchmark","At or Below Benchmark","Poor","Not Assessed","Fair","Detected","At or Below Benchmark","Poor","O/E<0.8","Poor","Moderate","Fair","Good","Freshwater",2018,2022-01-31
2013408,"NRS18_PA_10039","08/30/2018","1","Y","NRS_PA-10120","2018-19","EHIGH","SAP","Region_03","Target_Sampled","Federal","Not_USFS","Ohio Region","39.9253768775067","-80.5052010444871","Ohio-Tennessee Region","Ohio-Tennessee Region","Mississippi_Basin","Non Federal","PA","LargeStreams","Non-Urban","Not_Forest_Service","903.06563088651","1306766.0887089","378598.124843255","Good","None","Good","Fair","Not Detected","At or Below Benchmark","At or Below Benchmark","Good","Above Benchmark","Good","Not Detected","At or Below Benchmark","Good","O/E<0.9","Poor","Moderate","Fair","Good","Freshwater",2018,2022-01-31
2013410,"NRS18_MO_10034","08/30/2018","1","Y","NRS_MO-10146","2018-19","PLNLOW","TPL","Region_07","Target_Sampled","Federal","Not_USFS","Upper Mississippi Region","39.4632264742388","-91.130307416463","Upper Mississippi Region","Upper Mississippi Region","Mississippi_Basin","Non Federal","MO","LargeStreams","Non-Urban","Not_Forest_Service","1027.58174114624","414986.765964742","230675.552672694","Good","None","Good","Fair","Not Detected","At or Below Benchmark","At or Below Benchmark","Good","Not Assessed","Good","Not Detected","At or Below Benchmark","Fair","O/E<0.9","Good","Low","Good","Good","Freshwater",2018,2022-01-31
2013411,"NRS18_WY_10085","08/30/2018","1","Y","NRS_WY-10399","2018-19","PLNLOW","NPL","Region_08","Target_Sampled","Federal","Not_USFS","Upper Missouri Region","44.3461859573299","-106.702429245242","Missouri Region","Upper Missouri Region","Mississippi_Basin","Non Federal","WY","LargeStreams","Urban","Not_Forest_Service","159.379122334888","-849145.300000023","813990.59999997","Good","None","Good","Good","Not Detected","At or Below Benchmark","At or Below Benchmark","Fair","At or Below Benchmark","Good","Not Detected","At or Below Benchmark","Good","O/E>=0.9","Good","High","Good","Good","Freshwater",2018,2022-01-31
2013412,"NRS18_WY_12197","08/30/2018","1","Y","NRS_WY-10649","2018-19","WMTNS","WMT","Region_08","Target_Sampled","Non-Federal","West","Lower Missouri Region","41.1260788560491","-106.432671649732","Missouri Region","Lower Missouri Region","Mississippi_Basin","USFS","WY","RiversMajor","Non-Urban","Forest_Service","238.673838478106","-867249.261544461","453972.301914688","Good","None","Good","Good","Not Detected","At or Below Benchmark","At or Below Benchmark","Not Assessed","Not Assessed","Good","Not Detected","At or Below Benchmark","Fair","O/E>=0.9","Good","Moderate","Good","Good","Freshwater",2018,2022-01-31
2013413,"NRS18_WY_12046","08/31/2018","1","Y","NRS_WY-10640","2018-19","PLNLOW","SPL","Region_08","Target_Sampled","Federal","Not_USFS","Lower Missouri Region","42.2565666568257","-104.736583279346","Missouri Region","Lower Missouri Region","Mississippi_Basin","Non Federal","WY","RiversMajor","Non-Urban","Not_Forest_Service","49.9419410727607","-715079.614104245","565714.356561165","Good","None","Good","Good","Not Detected","At or Below Benchmark","At or Below Benchmark","Not Assessed","Not Assessed","Good","Not Detected","At or Below Benchmark","Good","O/E<0.9","Good","Moderate","Good","Good","Freshwater",2018,2022-01-31
2013414,"NRS18_WY_10089","08/29/2018","1","Y","NRS_WY-10423","2018-19","WMTNS","XER","Region_08","Target_Sampled","Federal","Not_USFS","Lower Missouri Region","42.5024558606177","-108.256608326229","Missouri Region","Lower Missouri Region","Mississippi_Basin","Non Federal","WY","RiversOther","Non-Urban","Not_Forest_Service","188.430603238891","-998285.500000027","624779.399999973","Good","None","Good","Good","Not Detected","At or Below Benchmark","At or Below Benchmark","Good","Not Assessed","Good","Not Detected","At or Below Benchmark","Good","O/E>=0.9","Good","Moderate","Fair","Good","Freshwater",2018,2022-01-31
2013415,"NRS18_WV_10013","08/30/2018","1","Y","NRS_WV-10069","2018-19","EHIGH","SAP","Region_03","Target_Sampled","Federal","Not_USFS","Ohio Region","39.3101110558549","-80.2718945746","Ohio-Tennessee Region","Ohio-Tennessee Region","Mississippi_Basin","Non Federal","WV","SmallStreams","Urban","Not_Forest_Service","2962.67988111139","1337622.68581353","313823.187822249","Good","None","Good","Fair","Not Detected","At or Below Benchmark","Above Benchmark","Fair","Not Assessed","Fair","Not Detected","At or Below Benchmark","Poor","O/E<0.8","Poor","Moderate","Fair","Fair","Freshwater",2018,2022-01-31
