PUBLICATION_DATE,UNIQUE_ID,WGT_TP,UID,SITE_ID,VISIT_NO,IND_DOMAIN,DSGN_CYCLE,PSTL_CODE,AG_ECO9,AG_ECO9_NM,AG_ECO3,AG_ECO3_NM,EPA_REG,MAJ_BASIN,MAJ_BAS_NM,MIS_BASIN,MIS_BAS_NM,MISS_BASIN,OWN_NARS,FED_NONFED,LAT_DD83,LON_DD83,XCOORD,YCOORD,AREA_CAT6,LAKE_ORGN,URBN_NLA22,URBN_NLA17,URBN_NLA07,FRAME07,FRAME12,FRAME17,TNT_CAT,ACID_COND,ATZ_DETECT,ATZ_EPA_COND_3.4,BENT_MMI_COND_2017,CHLA_COND,CYLSPER_DETECT,CYLSPER_EPA_COND,MICX_DETECT,MICX_EPA_COND,DIS_O2_CLS,PTL_COND,NTL_COND,TROPHIC_STATE,ENT_1X_STV_COND,DRAWDOWN_COND,DRAWDOWN_COND_2CAT_2017,RDIS_COND,LITRIPCVR_COND,LITCVR_COND,RVEG_COND,ZOOP_MMI_COND_2017,ANC_MDL,ANC_NARS_FLAG,ANC_RESULT,ATRAZINE_MDL,ATRAZINE_NARS_FLAG,ATRAZINE_RESULT,BFXHORIZDIST_DD,BFXVERTHEIGHT_DD,CHLA_MDL,CHLA_NARS_FLAG,CHLA_RESULT,COND_MDL,COND_NARS_FLAG,COND_RESULT,CYLSPER_MDL,CYLSPER_NARS_FLAG,CYLSPER_RESULT,DO_SURF,DOC_MDL,DOC_NARS_FLAG,DOC_RESULT,ENTEROCOCCI_NARS_FLAG,ENTEROCOCCI_RESULT,LitCvrQc3OE,LitRipCvrQc3OE,MICX_MDL,MICX_NARS_FLAG,MICX_RESULT,MMI_BENT,MMI_ZOOP_2017,NTL_MDL,NTL_NARS_FLAG,NTL_RESULT,PTL_MDL,PTL_NARS_FLAG,PTL_RESULT,RDis_IX,RVegQc3OE,SULFATE_MDL,SULFATE_NARS_FLAG,SULFATE_RESULT
8/15/2024,NLA_MN-10057,76.07219204,2008124,NLA06608-1038,1,CORE,2007,MN,UMW,Upper Midwest,PLNLOW,Plains and Lowlands,Region_05,H09,Souris-Red-Rainy Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,47.7628537,-91.6087447,331510.9985,1152873.738,>50,NATURAL,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,NA,NA,Good,Good,NA,NA,Not Detected,At or Below Benchmark,Good,Good,Good,Mesotrophic,NA,Medium,Not Large,Good,Good,Good,Good,NA,NA,NA,349.37,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,51.32,NA,NA,NA,7.426666667,NA,NA,13.3,NA,NA,1.690839088,1.364680972,0.1,ND,NA,62.3,NA,NA,H,0.561,NA,H,20,0,1.277690817,NA,H,2.716
8/15/2024,NLA_GA-10015,92.70934017,2008125,NLA06608-1039,1,CORE,2007,GA,SAP,Southern Appalachians,EHIGH,Eastern Highlands,Region_04,H03,South Atlantic Gulf Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,33.2923101,-84.4750231,1063744.638,-406281.7009,"(10,20]",MAN_MADE,NA,Urban,Urban,Include,Include,Include,Target,Good,NA,NA,Poor,Poor,NA,NA,Detected,At or Below Benchmark,Good,Poor,Poor,Hypereutrophic,NA,Medium,Not Large,Fair,Poor,Poor,Fair,NA,NA,NA,284.98,NA,NA,NA,NA,NA,NA,NA,125.28,NA,NA,48.19,NA,NA,NA,6.023333333,NA,H,7.46,NA,NA,0.323151433,0.490208437,NA,NA,0.53,21.4,NA,NA,NA,1.454,NA,NA,81,0.614814815,0.642095861,NA,H,1.561
8/15/2024,NLA_WA-10022,9.388955103,2008126,NLA06608-1041,1,CORE,2007,WA,XER,Xeric,WMTNS,West,Region_10,H17,Pacific Northwest Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,47.7286971,-119.5926045,-1764402.071,1361586.996,>50,NATURAL,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,NA,NA,Poor,Good,NA,NA,Not Detected,At or Below Benchmark,Good,Poor,Poor,Mesotrophic,NA,Medium,Not Large,Good,Fair,Fair,Fair,NA,NA,NA,17949.45,NA,NA,NA,NA,NA,NA,NA,3.312,NA,NA,4217,NA,NA,NA,7.3,NA,NA,18.41,NA,NA,0.460498879,0.422212993,0.1,ND,NA,27,NA,NA,NA,1.878,NA,NA,190,0,0.440622403,NA,H,899.48
8/15/2024,NLA_AL-10132,4.815503509,2008127,NLA06608-1044,1,CORE,2007,AL,SAP,Southern Appalachians,EHIGH,Eastern Highlands,Region_04,H05_06,Ohio-Tennessee Region,H05_06,Ohio-Tennessee Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,34.8384064,-87.9467017,729619.7783,-267130.7469,>50,MAN_MADE,NA,Urban,Urban,Include,Include,Include,Target,Good,NA,NA,Not Assessed,Poor,NA,NA,Not Detected,At or Below Benchmark,Good,Poor,Fair,Eutrophic,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,NA,NA,1173.99,NA,NA,NA,NA,NA,NA,NA,18.4,NA,NA,193.5,NA,NA,NA,5.733333333,NA,NA,2.19,NA,NA,NA,NA,0.1,ND,NA,NA,NA,NA,H,0.344,NA,H,54,NA,NA,NA,H,17.425
8/15/2024,NLA_NY-10014,7.320366094,2008128,NLA06608-1045,1,CORE,2007,NY,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Region_02,H04,Great Lakes Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,42.49915505,-77.1490251,1529648.921,712157.1734,>50,NATURAL,NA,Urban,Urban,Include,Include,Include,Target,Good,NA,NA,Good,Good,NA,NA,Detected,At or Below Benchmark,Good,Good,Good,Oligotrophic,NA,Large,Large,Poor,Poor,Poor,Poor,NA,NA,S,1737.35,NA,NA,NA,NA,NA,NA,NA,1.256,NA,S,300.5,NA,NA,NA,7.266666667,NA,S;H,2.65,NA,NA,4.06E-02,0.206317683,NA,NA,0.15,45,NA,NA,S,0.236,NA,S,6,0.883116883,0.312424038,NA,S;H,21.233
8/15/2024,NLA_TX-10035,3.943868899,2008129,NLA06608-1047,1,CORE,2007,TX,CPL,Coastal Plains,PLNLOW,Plains and Lowlands,Region_06,H12_13,Rio Grande-Texas-Gulf Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,USACE,Federal,31.11366834,-94.14304379,176549.5615,-711952.645,>50,MAN_MADE,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,NA,NA,Not Assessed,Good,NA,NA,Not Detected,At or Below Benchmark,Good,Good,Good,Eutrophic,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,NA,NA,344.18,NA,NA,NA,NA,NA,NA,H,9.6,NA,H,116.6,NA,NA,NA,7.1,NA,NA,5.14,NA,NA,NA,NA,0.1,ND,NA,NA,NA,NA,H,0.285,NA,L;H,3,NA,NA,NA,H,17.022
8/15/2024,NLA_KS-10029,3.009748381,2008130,NLA06608-1052,1,CORE,2007,KS,SPL,Southern Plains,PLNLOW,Plains and Lowlands,Region_07,H10,Missouri Region,H10L,Lower Missouri Region,MISSISSIPPI_BASIN,FWS,Federal,39.6145697,-99.1824015,-270698.8962,241534.4109,>50,MAN_MADE,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,NA,NA,Fair,Poor,NA,NA,Not Detected,At or Below Benchmark,Good,Poor,Poor,Eutrophic,NA,Small,Not Large,Fair,Good,Good,Good,NA,NA,H,3931.42,NA,NA,NA,NA,NA,NA,H,28.656,NA,H,982.6,NA,NA,NA,9.063333333,NA,NA,10.19,NA,NA,0.721875437,0.783977938,0.1,ND,NA,38.6,NA,NA,H,1.329,NA,H,295,0.25,0.847829906,NA,H,183.877
8/15/2024,NLA_OH-10023,35.86682591,2008131,NLA06608-1055,1,CORE,2007,OH,SAP,Southern Appalachians,EHIGH,Eastern Highlands,Region_05,H05_06,Ohio-Tennessee Region,H05_06,Ohio-Tennessee Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,39.9208141,-81.4692824,1226193.302,365245.0818,"(10,20]",MAN_MADE,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,NA,NA,Fair,Poor,NA,NA,Detected,At or Below Benchmark,Good,Poor,Poor,Hypereutrophic,NA,Medium,Not Large,Poor,Poor,Poor,Poor,NA,NA,NA,1215.88,NA,NA,NA,NA,NA,NA,NA,89.712,NA,NA,149.3,NA,NA,NA,6.64,NA,NA,5.57,NA,NA,0.258398964,0.234490154,NA,NA,0.7,31.9,NA,NA,H,1.477,NA,H,88,0.836065574,0.195203553,NA,H,11.408
8/15/2024,NLA_MO-10026,11.86434153,2008132,NLA06608-1056,1,CORE,2007,MO,SAP,Southern Appalachians,EHIGH,Eastern Highlands,Region_07,H07,Upper Mississippi Region,H07,Upper Mississippi Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,38.0883808,-91.45203505,394963.08,75397.1121,>50,MAN_MADE,NA,Urban,Urban,Include,Include,Include,Target,Good,NA,NA,Fair,Fair,NA,NA,Not Detected,At or Below Benchmark,Good,Fair,Poor,Eutrophic,NA,Medium,Not Large,Poor,Poor,Poor,Poor,NA,NA,S,555.51,NA,NA,NA,NA,NA,NA,NA,8.752,NA,S,93.75,NA,NA,NA,7.8,NA,S;H,4.47,NA,NA,0.246917602,0.258208055,0.1,ND,NA,40.5,NA,NA,S,0.464,NA,S,22,0.837640449,0.308971768,NA,S,6.75
8/15/2024,NLA_WA-10023,12.089834,2008133,NLA06608-1057,1,CORE,2007,WA,WMT,Western Mountains,WMTNS,West,Region_10,H17,Pacific Northwest Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,USBR,Federal,47.2669021,-121.094003,-1887460.102,1341081.62,>50,NATURAL,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,NA,NA,Not Assessed,Good,NA,NA,Not Detected,At or Below Benchmark,Good,Good,Good,Oligotrophic,NA,Large,Large,Fair,Poor,Poor,Poor,NA,NA,NA,433.77,NA,NA,NA,NA,NA,NA,NA,0.149,NA,NA,47.27,NA,NA,NA,8.566666667,NA,NA,0.92,NA,NA,0.175654958,3.45E-02,0.1,ND,NA,NA,NA,NA,NA,0.028,NA,L,1,0.305882353,6.36E-03,NA,H,0.952
8/15/2024,NLA_OR-10036,8.132419271,2008134,NLA06608-1058,1,CORE,2007,OR,WMT,Western Mountains,WMTNS,West,Region_10,H18,California Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,USFS,Federal,42.3649156,-122.2142097,-2118184.925,838946.9016,>50,NATURAL,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,NA,NA,Good,Good,NA,NA,Not Detected,At or Below Benchmark,Good,Good,Good,Oligotrophic,NA,Medium,Not Large,Poor,Fair,Good,Fair,NA,NA,NA,288.7,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,31.35,NA,NA,NA,8,NA,H,2.18,NA,NA,1.669478361,0.788707063,0.1,ND,NA,75.2,NA,NA,NA,0.171,NA,L,1,0.770503597,0.60526533,NA,L;H,0.125
8/15/2024,NLA_WI-10034,5.318645299,2008135,NLA06608-1059,1,CORE,2007,WI,TPL,Temperate Plains,PLNLOW,Plains and Lowlands,Region_05,H04,Great Lakes Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,44.0055158,-88.4158331,605399.6375,752318.3787,>50,NATURAL,NA,Urban,Urban,Include,Include,Include,Target,Good,NA,NA,Not Assessed,Poor,NA,NA,Detected,At or Below Benchmark,Good,Poor,Poor,Hypereutrophic,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,NA,NA,3334,NA,NA,NA,NA,NA,NA,H,39.8,NA,NA,388.9,NA,NA,NA,10.76666667,NA,NA,7.72,NA,NA,NA,NA,NA,NA,0.83,NA,NA,NA,H,1.406,NA,H,161,NA,NA,NA,H,18.045
8/15/2024,NLA_IL-10018,803.5125,2008136,NLA06608-1060,1,CORE,2007,IL,TPL,Temperate Plains,PLNLOW,Plains and Lowlands,Region_05,H05_06,Ohio-Tennessee Region,H05_06,Ohio-Tennessee Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,37.66926727,-88.83942997,625036.9688,42529.05195,"(4,10]",MAN_MADE,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,NA,NA,Poor,Poor,NA,NA,Detected,At or Below Benchmark,Good,Poor,Poor,Hypereutrophic,NA,Small,Not Large,Good,Good,Fair,Good,NA,NA,NA,953.32,NA,NA,NA,NA,NA,NA,NA,155.52,NA,NA,113.9,NA,NA,NA,5.033333333,NA,NA,9.24,NA,NA,0.551992798,0.856687397,NA,NA,0.2,18.8,NA,NA,NA,2.372,NA,NA,243,0.115217391,1.081582201,NA,H,3.126
8/15/2024,NLA_ND-10043,65.74107308,2008138,NLA06608-1070,1,CORE,2007,ND,TPL,Temperate Plains,PLNLOW,Plains and Lowlands,Region_08,H09,Souris-Red-Rainy Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,46.09722632,-97.23724726,-95834.66161,961487.8419,>50,NATURAL,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,NA,NA,Good,Poor,NA,NA,Not Detected,At or Below Benchmark,Good,Poor,Fair,Eutrophic,NA,Small,Not Large,Poor,Good,Good,Fair,NA,NA,NA,5924.73,NA,NA,NA,NA,NA,NA,NA,23.112,NA,NA,759.5,NA,NA,NA,6.846666667,NA,NA,14.18,NA,NA,5.364188765,1.909095655,0.1,ND,NA,44.3,NA,NA,H,1.183,NA,H,774,0.810714286,0.548745736,NA,H,104.207
8/15/2024,NLA_OR-10037,39.92446542,2008139,NLA06608-1073,1,CORE,2007,OR,WMT,Western Mountains,WMTNS,West,Region_10,H17,Pacific Northwest Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,USFS,Federal,45.2293638,-117.2723703,-1655436.966,1050505.854,"(20,50]",NATURAL,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,NA,NA,Good,Good,NA,NA,Not Detected,At or Below Benchmark,Good,Good,Good,Oligotrophic,NA,Medium,Not Large,Good,Good,Good,Good,NA,NA,NA,504.73,NA,NA,NA,NA,NA,NA,NA,0.338,NA,NA,59.04,NA,NA,NA,7.966666667,NA,NA,1.22,NA,NA,1.08932063,0.841337761,0.1,ND,NA,55.8,NA,NA,NA,0.068,NA,L,3,0,0.809059436,NA,H,3.077
8/15/2024,NLA_WI-10035,115.4868801,2008140,NLA06608-1075,1,CORE,2007,WI,UMW,Upper Midwest,PLNLOW,Plains and Lowlands,Region_05,H07,Upper Mississippi Region,H07,Upper Mississippi Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,45.3526489,-89.4724038,510907.4115,895713.3243,"(20,50]",NATURAL,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,NA,NA,Good,Good,NA,NA,Detected,At or Below Benchmark,Good,Good,Good,Mesotrophic,NA,Medium,Not Large,Fair,Good,Good,Good,NA,NA,NA,35.33,NA,NA,NA,NA,NA,NA,NA,4.528,NA,NA,25.9,NA,NA,NA,8.153333333,NA,H,7.79,NA,NA,1.081673956,1.252470579,NA,NA,0.1,69.5,NA,NA,NA,0.406,NA,NA,8,0.255172414,1.420319802,NA,H,3.609
8/15/2024,NLA_CO-10031,4.703145273,2008141,NLA06608-1083,1,CORE,2007,CO,SPL,Southern Plains,PLNLOW,Plains and Lowlands,Region_08,H10,Missouri Region,H10L,Lower Missouri Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,39.9937406,-104.5793379,-725083.6212,312241.4907,>50,MAN_MADE,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,NA,NA,Poor,Poor,NA,NA,Detected,At or Below Benchmark,Good,Poor,Poor,Hypereutrophic,NA,Medium,Not Large,Fair,Good,Good,Fair,NA,NA,NA,2267.72,NA,NA,NA,NA,NA,NA,NA,318.24,NA,NA,600.9,NA,NA,NA,11.26666667,NA,NA,6.03,NA,NA,1.95332985,1.10016537,NA,NA,3.2,8.6,NA,NA,H,2.784,NA,H,530,0.605660377,0.573881294,NA,H,81.143
8/15/2024,NLA_ND-10044,40.39272968,2008142,NLA06608-1086,1,CORE,2007,ND,NPL,Northern Plains,PLNLOW,Plains and Lowlands,Region_08,H10,Missouri Region,H10U,Upper Missouri Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,47.3443775,-100.0458254,-307416.9275,1105536.246,"(20,50]",NATURAL,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,NA,NA,Poor,Fair,NA,NA,Detected,At or Below Benchmark,Good,Poor,Poor,Eutrophic,NA,Large,Large,Poor,Poor,Poor,Fair,NA,NA,NA,16088.35,NA,NA,NA,NA,NA,NA,NA,13.86,NA,NA,7200,NA,NA,NA,8.4,NA,H,41.47,NA,NA,0.066793183,0.221381054,NA,NA,0.17,19.8,NA,NA,H,3.95,NA,NA,92,0.863793103,0.339714826,NA,H,3493.152
8/15/2024,NLA_SC-10009,480.5555556,2008143,NLA06608-1087,1,CORE,2007,SC,SAP,Southern Appalachians,EHIGH,Eastern Highlands,Region_04,H03,South Atlantic Gulf Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,35.0563642,-82.3396067,1231342.993,-185027.5496,"(4,10]",MAN_MADE,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,NA,NA,Fair,Good,NA,NA,Not Detected,At or Below Benchmark,Not Assessed,Good,Fair,Mesotrophic,NA,Small,Not Large,Fair,Poor,Poor,Fair,NA,NA,NA,155.73,NA,NA,NA,NA,NA,NA,NA,3.584,NA,NA,24.99,NA,NA,NA,7.26,NA,NA,2.68,NA,NA,0.14038978,0.42399673,0.1,ND,NA,42.4,NA,NA,H,0.273,NA,H,14,0.365189873,0.701930766,NA,H,1.068
8/15/2024,NLA_MT-10045,3.232462361,2008145,NLA06608-1089,1,CORE,2007,MT,WMT,Western Mountains,WMTNS,West,Region_08,H17,Pacific Northwest Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,47.9261558,-114.4032969,-1377685.017,1297045.263,>50,NATURAL,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,NA,NA,Fair,Good,NA,NA,Not Detected,At or Below Benchmark,Good,Good,Fair,Oligotrophic,NA,Medium,Not Large,Fair,Good,Good,Good,NA,NA,S,1277.4,NA,NA,NA,NA,NA,NA,NA,1.04,NA,S,134.8,NA,NA,NA,8.2,NA,S;H,7.2,NA,NA,0.95182516,0.863123049,0.1,ND,NA,47.5,NA,NA,S;H,0.293,NA,S;H,8,0.32972973,0.88388181,NA,S;H,1.649
8/15/2024,NLA_ND-10045,15.23616153,2008146,NLA06608-1091,1,CORE,2007,ND,NPL,Northern Plains,PLNLOW,Plains and Lowlands,Region_08,H10,Missouri Region,H10U,Upper Missouri Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,46.64003276,-99.58716111,-275524.9068,1026248.484,>50,NATURAL,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,NA,NA,Poor,Fair,NA,NA,Not Detected,At or Below Benchmark,Good,Poor,Poor,Eutrophic,NA,Large,Large,Poor,Poor,Good,Poor,NA,NA,NA,15299.3,NA,NA,NA,NA,NA,NA,NA,12.667,NA,NA,4378,NA,NA,NA,8.75,NA,H,26.4,NA,NA,0.677664171,0.205266616,0.1,ND,NA,20.6,NA,NA,H,2.503,NA,H,90,0.804761905,8.83E-03,NA,H,1516.191
8/15/2024,NLA_NE-10045,4.777343401,2008147,NLA06608-1096,1,CORE,2007,NE,NPL,Northern Plains,PLNLOW,Plains and Lowlands,Region_07,H10,Missouri Region,H10U,Upper Missouri Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,42.8028323,-98.6667271,-216834.385,596929.602,>50,MAN_MADE,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,NA,NA,Not Assessed,Poor,NA,NA,Not Detected,At or Below Benchmark,Good,Poor,Good,Hypereutrophic,NA,Small,Not Large,Fair,Fair,Fair,Good,NA,NA,NA,2248.08,NA,NA,NA,NA,NA,NA,NA,36.17,NA,NA,235.6,NA,NA,NA,6.86,NA,NA,2.08,NA,NA,0.29866277,0.488526557,0.1,ND,NA,NA,NA,NA,H,0.665,NA,H,171,0.575,0.6273257,NA,H,9.679
8/15/2024,NLA_KS-10031,9.719227852,2008148,NLA06608-1100,1,CORE,2007,KS,TPL,Temperate Plains,PLNLOW,Plains and Lowlands,Region_07,H10,Missouri Region,H10L,Lower Missouri Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,39.0361826,-94.7692285,105547.032,172862.7477,>50,MAN_MADE,NA,Urban,Urban,Include,Include,Include,Target,Good,NA,NA,Good,Good,NA,NA,Not Detected,At or Below Benchmark,Good,Good,Good,Mesotrophic,NA,Small,Not Large,Poor,Fair,Fair,Fair,NA,NA,NA,2240.34,NA,NA,NA,NA,NA,NA,NA,2.896,NA,NA,555.5,NA,NA,NA,7.906666667,NA,H,3.1,NA,NA,0.489192737,0.420768266,0.1,ND,NA,43.2,NA,NA,H,0.262,NA,H,8,0.851315789,0.38839024,NA,H,38.432
8/15/2024,NLA_NJ-10011,20.19577741,2008149,NLA06608-1101,1,CORE,2007,NJ,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Region_02,H02,Mid Atlantic Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,41.1692142,-74.4640996,1777442.406,613414.3208,>50,MAN_MADE,NA,Urban,Urban,Include,Include,Include,Target,Good,NA,NA,Poor,Poor,NA,NA,Detected,At or Below Benchmark,Not Assessed,Poor,Poor,Hypereutrophic,NA,Medium,Not Large,Poor,Fair,Fair,Fair,NA,NA,NA,1664.29,NA,NA,NA,NA,NA,NA,NA,128.736,NA,NA,397.7,NA,NA,NA,0.8,NA,H,5.53,NA,NA,0.46512067,0.57492631,NA,NA,0.12,28.8,NA,NA,NA,1.713,NA,NA,109,0.773504273,0.703681839,NA,H,6.382
8/15/2024,NLA_MN-10059,623.4221466,2008150,NLA06608-1102,1,CORE,2007,MN,UMW,Upper Midwest,PLNLOW,Plains and Lowlands,Region_05,H09,Souris-Red-Rainy Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,USFS,Federal,48.0427271,-91.8024377,315534.9325,1183056.851,"(10,20]",NATURAL,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,NA,NA,Good,Good,NA,NA,Not Detected,At or Below Benchmark,Good,Good,Good,Mesotrophic,NA,Medium,Not Large,Good,Fair,Good,Fair,NA,NA,NA,170.64,NA,NA,NA,NA,NA,NA,NA,2.104,NA,NA,24.94,NA,NA,NA,8.683333333,NA,NA,4.97,NA,NA,0.756507382,0.685547628,0.1,ND,NA,81.4,NA,NA,H,0.23,NA,H,4,0,0.690784059,NA,H,1.933
8/15/2024,NLA_OH-10024,5.318645299,2008151,NLA06608-1103,1,CORE,2007,OH,TPL,Temperate Plains,PLNLOW,Plains and Lowlands,Region_05,H05_06,Ohio-Tennessee Region,H05_06,Ohio-Tennessee Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,40.2092553,-83.1403996,1081732.429,376936.64,>50,MAN_MADE,NA,Urban,Urban,Include,Include,Include,Target,Good,NA,NA,Fair,Good,NA,NA,Not Detected,At or Below Benchmark,Fair,Poor,Poor,Eutrophic,NA,Medium,Not Large,Fair,Good,Good,Good,NA,NA,NA,1909.54,NA,NA,NA,NA,NA,NA,NA,10.976,NA,NA,364.8,NA,NA,NA,3.483333333,NA,H,8.17,NA,NA,2.931823134,1.915368909,0.1,ND,NA,32.4,NA,NA,H,6.469,NA,NA,224,0.518181818,1.306232082,NA,H,40.102
8/15/2024,NLA_SD-10044,6.128861276,2008152,NLA06608-1107,1,CORE,2007,SD,NPL,Northern Plains,PLNLOW,Plains and Lowlands,Region_08,H10,Missouri Region,H10U,Upper Missouri Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,45.8905697,-99.0392551,-236114.5027,941702.0636,>50,NATURAL,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,NA,NA,Poor,Poor,NA,NA,Detected,Above Benchmark,Good,Poor,Poor,Hypereutrophic,NA,Large,Large,Poor,Poor,Poor,Poor,NA,NA,NA,10438.42,NA,NA,NA,NA,NA,NA,NA,49.032,NA,NA,2870,NA,NA,NA,6.4,NA,H,63.37,NA,NA,8.98E-02,4.35E-02,NA,NA,33,22.6,NA,NA,H,7.75,NA,H,733,0.758256881,2.87E-02,NA,H,1192.682
8/15/2024,NLA_IL-10019,22.97997438,2008153,NLA06608-1108,1,CORE,2007,IL,TPL,Temperate Plains,PLNLOW,Plains and Lowlands,Region_05,H05_06,Ohio-Tennessee Region,H05_06,Ohio-Tennessee Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,39.3479549,-88.4681896,642479.5845,232595.1538,>50,MAN_MADE,NA,Urban,Urban,Include,Include,Include,Target,Good,NA,NA,Poor,Poor,NA,NA,Detected,At or Below Benchmark,Good,Poor,Fair,Hypereutrophic,NA,Small,Not Large,Fair,Good,Good,Good,NA,NA,NA,2160.01,NA,NA,NA,NA,NA,NA,H,53.64,NA,NA,346.4,NA,NA,NA,13.93333333,NA,NA,4.94,NA,NA,0.63433178,0.852383995,NA,NA,0.1,23.6,NA,NA,H,1.328,NA,H,126,0.65915493,1.020402401,NA,H,21.877
8/15/2024,NLA_MN-10060,294.9118362,2008155,NLA06608-1111,1,CORE,2007,MN,TPL,Temperate Plains,PLNLOW,Plains and Lowlands,Region_05,H07,Upper Mississippi Region,H07,Upper Mississippi Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,44.43065079,-96.29029849,-23052.64941,775572.631,"(20,50]",NATURAL,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,NA,NA,Fair,Poor,NA,NA,Detected,At or Below Benchmark,Good,Poor,Poor,Hypereutrophic,NA,Medium,Not Large,Good,Good,Good,Good,NA,NA,NA,4050.12,NA,NA,NA,NA,NA,NA,NA,46.224,NA,NA,1120,NA,NA,NA,5.5,NA,NA,11.85,NA,NA,0.833630862,0.875179613,NA,NA,4,33.6,NA,NA,H,1.5,NA,H,193,0.115217391,1.059776151,NA,H,399.334
8/15/2024,NLA_NC-10020,4.815503509,2008156,NLA06608-1113,1,CORE,2007,NC,SAP,Southern Appalachians,EHIGH,Eastern Highlands,Region_04,H03,South Atlantic Gulf Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,35.76647764,-81.35761261,1306983.878,-93309.46434,>50,MAN_MADE,NA,Urban,Urban,Include,Include,Include,Target,Good,NA,NA,Good,Fair,NA,NA,Detected,At or Below Benchmark,Not Assessed,Good,Good,Eutrophic,NA,Medium,Not Large,Fair,Poor,Poor,Poor,NA,NA,NA,302.73,NA,NA,NA,NA,NA,NA,NA,7.568,NA,NA,54.55,NA,NA,NA,6.833333333,NA,NA,1.93,NA,NA,6.46E-02,0.256141708,NA,NA,0.16,46.7,NA,NA,H,0.118,NA,H,9,0.741269841,0.430841204,NA,H,3.112
